GeneId	Chr	Start	End	Intron_Start	Intron_End	Log2TPMRatio	TPM_1	TPM_2	minusLog10PValue	PValue	RValue_1	RValue_2
TCEA2	chr20	62688439	62703700	62694738	62697828	1.23341	0.385385	0.163908	10.0671	8.56836e-11	-0.511798	-0.656408
OPRL1	chr20	62711471	62731996	62715713	62723318	1.85135	0.0832421	0.0230692	10.1897	6.46165e-11	-0.808943	-0.928951
MYT1	chr20	62795827	62873606	62796093	62821415	-1.05947	0.00131996	0.00275102	6.56556	2.71917e-07	-0.208718	-0.776206
MYT1	chr20	62795827	62873606	62854713	62858767	-1.62832	0.00316709	0.00979113	9.44323	3.60391e-10	-0.872041	-1.6303
PCMTD2	chr20	62887048	62907579	62887224	62891294	2.57466	1.47093	0.246912	14.6423	2.2787e-15	-0.237743	-0.293119
LOC642426	chr14	19407015	19410111	19409682	19409941	-3.43388	0.0001	0.00108069	2.12978	0.00741693	-1.44183	-0.54538
LINC01296#2	chr14	19880209	19925329	19884030	19891096	0.0522167	0.00544261	0.00524914	5.12014	7.58329e-06	-0.885732	-0.462343
DUXAP10#2	chr14	19882468	19925334	19884030	19891096	0.0522167	0.00544261	0.00524914	5.12014	7.58329e-06	-1.04991	-0.608464
DUXAP10#2	chr14	19882468	19925334	19891696	19894368	1.1673	0.00773188	0.00344264	2.86834	0.00135414	-0.808134	-0.843627
BMS1P17#2	chr14	19894369	19904572	19896873	19904258	0.278759	0.00237664	0.00195907	7.28098	5.23625e-08	-1.48779	-0.423819
BMS1P18#2	chr14	19894369	19904572	19896873	19904258	0.278759	0.00237664	0.00195907	7.28098	5.23625e-08	-1.48779	-0.423819
OR4N2	chr14	20271929	20296531	20272004	20295598	-1.02379	0.000171599	0.000348904	3.49081	0.000322988	0.751339	-2.13146
PARP2	chr14	20811773	20826063	20825680	20825796	2.63136	1.1736	0.18941	14.5156	3.05047e-15	-0.948471	-0.939013
OSGEP	chr14	20915207	20923267	20920309	20920487	0.407789	4.81242	3.62749	5.31398	4.85315e-06	-1.13649	-0.964658
APEX1	chr14	20923290	20925931	20923554	20923736	0.328641	4.11126	3.27374	3.63399	0.000232278	-1.01893	-0.985319
ANG	chr14	21152336	21162345	21157034	21161705	1.30182	0.0196594	0.00797411	2.84788	0.00141946	-0.931071	-1.2337
RNASE4	chr14	21152372	21168761	21157034	21161705	1.30182	0.0196594	0.00797411	2.84788	0.00141946	-0.951033	-1.26716
NDRG2	chr14	21484922	21539031	21510602	21511111	-2.90751	0.00036778	0.00275954	3.87636	0.000132934	-2.38908	0.0392554
NDRG2	chr14	21484922	21539031	21526615	21538418	-0.786739	0.00104255	0.00179858	3.43808	0.000364688	-1.36248	0.00894021
RNASE7	chr14	21510385	21512392	21510602	21511111	-2.97372	0.000383837	0.00301526	3.89898	0.000126189	-0.764029	-1.09641
ARHGEF40	chr14	21538419	21558406	21539032	21541203	-1.2089	0.00275758	0.00637447	2.8904	0.00128707	-1.08494	-0.489165
ARHGEF40	chr14	21538419	21558406	21550279	21550402	-1.79249	0.0131378	0.0455108	3.96628	0.000108075	-1.44189	-0.676121
ZNF219	chr14	21558205	21572863	21561450	21561744	1.5919	0.224465	0.074463	7.04634	8.98798e-08	-0.575908	-0.787331
TMEM253	chr14	21567096	21571883	21567358	21569235	1.92243	0.00712185	0.00187882	6.16593	6.82453e-07	-1.62033	-0.150438
TMEM253	chr14	21567096	21571883	21569344	21569466	2.83601	0.00843361	0.00118111	2.00543	0.0098757	-1.76189	-0.964919
RPGRIP1	chr14	21756136	21819460	21816462	21819262	-1.27886	0.096993	0.235351	13.6039	2.48939e-14	-1.31199	-0.621187
SALL2	chr14	21989231	22005350	21994543	22004982	-2.18372	0.00232622	0.0105686	11.5563	2.77761e-12	-2.0862	-0.209473
OXA1L	chr14	23235731	23240998	23235974	23236456	-1.00566	1.76567	3.54524	12.1197	7.59037e-13	-0.946544	-0.883045
REM2	chr14	23352432	23356889	23352600	23353882	-0.568135	0.800107	1.18624	5.00503	9.88476e-06	-0.833468	-0.873393
LOC101926933	chr14	23398818	23423901	23416449	23416809	4.4211	0.37432	0.0174727	14.4744	3.35433e-15	-0.640439	-1.87567
LOC101926933	chr14	23398818	23423901	23416941	23417076	3.67823	0.257865	0.0201435	14.1482	7.10824e-15	-0.85692	-1.72885
LOC101926933	chr14	23398818	23423901	23417223	23419522	3.26599	0.239802	0.0249282	14.4525	3.52772e-15	-0.904788	-1.52205
AJUBA	chr14	23440383	23451851	23442778	23443255	3.45865	0.0311786	0.00283596	7.55436	2.79025e-08	-1.87883	-0.941778
AJUBA	chr14	23440383	23451851	23448246	23450469	3.03574	0.0112554	0.00137249	8.65679	2.20402e-09	-1.53648	-0.582992
RNF212B	chr14	23707127	23743494	23713606	23727757	2.02219	0.00253581	0.000624274	8.1681	6.79054e-09	-0.307371	0.0611944
RNF212B	chr14	23707127	23743494	23727874	23729092	2.14454	0.00391018	0.000884356	2.88335	0.00130813	-1.39992	-0.846076
RNF212B	chr14	23707127	23743494	23729154	23729867	2.6394	0.00573217	0.000919986	3.94503	0.000113494	-0.807036	0.14018
RNF212B	chr14	23707127	23743494	23729897	23731873	2.82794	0.00691029	0.0009732	7.9238	1.19179e-08	-1.34284	0.084801
RNF212B	chr14	23707127	23743494	23731921	23732136	4.51652	0.00901544	0.000393894	3.40481	0.000393727	-1.20729	0.404444
RNF212B	chr14	23707127	23743494	23732180	23733382	2.64141	0.0355687	0.00570064	10.7795	1.66159e-11	-0.737647	-0.331519
RNF212B	chr14	23707127	23743494	23738173	23739071	3.06606	0.0175355	0.00209383	10.5739	2.66746e-11	-1.73129	-0.799894
CMTM5	chr14	23846017	23848981	23846587	23847557	3.16015	0.00762227	0.000852678	3.09572	0.000802194	-3.29456	-0.901713
MYH6	chr14	23851199	23877486	23872010	23872556	-2.39971	0.000239138	0.00126193	2.38938	0.0040796	0.749608	0.0962971
MYH6	chr14	23851199	23877486	23874980	23876231	-2.02458	0.000199036	0.000809823	2.04468	0.00902243	0.948149	0.152991
MYH7	chr14	23881947	23904895	23886896	23887195	-2.66674	0.0001	0.000634995	2.12978	0.00741693	-0.76578	0.227382
MYH7	chr14	23881947	23904895	23887273	23887418	-3.5935	0.0001	0.00120712	2.12978	0.00741693	-0.76578	0.115137
MYH7	chr14	23881947	23904895	23892933	23893115	-3.2372	0.0001	0.00094296	2.12978	0.00741693	-1.91821	-0.516888
MYH7	chr14	23881947	23904895	23901079	23901687	-1.96912	0.000134227	0.000525539	2.06953	0.00852069	-1.85665	0.26732
MYH7	chr14	23881947	23904895	23902950	23903402	-3.31814	0.000126033	0.00125703	2.06953	0.00852069	-0.112995	0.105805
THTPA	chr14	23980969	24028790	23992151	23992411	1.96114	0.0129807	0.00333378	2.63232	0.00233172	-1.02457	-0.978858
ZFHX2	chr14	23990064	24020858	24000931	24001775	1.61947	0.0096836	0.00315157	3.87804	0.000132423	-1.63495	-0.511265
AP1G2	chr14	24028772	24037045	24036734	24036897	0.547798	2.88173	1.97129	5.09057	8.11757e-06	-1.06149	-0.996885
LOC102724814	chr14	24030306	24037284	24032712	24032792	1.09348	8.90803	4.17456	12.3513	4.45361e-13	-0.968849	-0.893356
DHRS2	chr14	24105573	24114848	24108214	24108387	-4.47318	0.0001	0.00222106	3.01202	0.000972702	-2.1365	-0.704727
DHRS4L1	chr14	24476218	24520586	24505838	24506951	1.96332	0.0113283	0.00290499	4.0321	9.28755e-05	-1.3142	-0.845486
CPNE6	chr14	24540046	24547309	24540238	24540555	2.23912	0.0135561	0.0028714	3.23944	0.000576182	-0.851518	-0.940207
CPNE6	chr14	24540046	24547309	24540851	24542141	1.62229	0.00521924	0.00169531	2.24201	0.00572786	-0.619133	-1.25931
CPNE6	chr14	24540046	24547309	24542314	24542707	2.1933	0.00842852	0.0018429	2.88739	0.00129602	-0.81552	-0.650191
TSSK4	chr14	24674857	24677454	24675355	24675714	0.951162	1.56002	0.806864	10.2953	5.06628e-11	-0.92151	-0.941601
TSSK4	chr14	24674857	24677454	24675930	24676321	0.598715	1.73173	1.14354	5.41486	3.84716e-06	-1.02208	-0.909973
LTB4R	chr14	24780705	24787242	24781260	24782312	0.57503	0.835686	0.560972	3.33136	0.000466277	-0.709456	-0.868438
ADCY4	chr14	24787555	24804277	24802195	24803699	0.794823	0.0460713	0.0265561	3.18511	0.000652967	-1.29884	-0.990156
KHNYN	chr14	24898492	24910547	24899326	24899919	-1.915	1.20948	4.56113	14.6423	2.2787e-15	-0.203628	-0.134628
LOC101927045	chr14	24912159	24971403	24912348	24913489	0.531168	0.0376395	0.0260463	2.35325	0.00443353	-1.62687	-0.775742
STXBP6	chr14	25278861	25519503	25479847	25518165	-1.8265	0.00011141	0.000395146	3.71391	0.000193238	1.85544	-3.0726
NOVA1	chr14	26915089	27066960	26941598	26949182	1.29157	0.000595043	0.000243079	2.11113	0.00774227	-5.55813	0.493084
LOC101927081	chr14	27342339	27383949	27344113	27377847	-1.05805	0.000110511	0.000230097	4.14533	7.15592e-05	2.12961	0.410028
LOC101927081	chr14	27342339	27383949	27377932	27383562	-0.785097	0.000105321	0.000181491	2.04433	0.00902965	4.05135	0.970782
LINC01551	chr14	29241910	29264000	29242640	29247063	-1.04546	0.00015945	0.000329111	2.85268	0.00140384	1.37416	-3.0915
LINC01551	chr14	29241910	29264000	29247767	29261085	-1.15914	0.00013578	0.00030323	4.18935	6.46615e-05	-0.335382	-2.91446
MIR548AI	chr14	29896117	30174608	29998768	30045686	-1.20982	0.000122404	0.000283131	3.18544	0.000652475	1.1363	0.195372
MIR548AI	chr14	29896117	30174608	30066965	30068232	-2.03071	0.00034922	0.00142693	2.29014	0.00512691	0.457182	0.0808612
MIR548AI	chr14	29896117	30174608	30093465	30095689	-3.92917	0.000363411	0.005536	4.2116	6.14333e-05	0.419808	0.0165023
MIR548AI	chr14	29896117	30174608	30095763	30098246	-2.37682	0.00031958	0.00165987	2.08999	0.00812858	0.468783	0.0624977
MIR548AI	chr14	29896117	30174608	30098300	30099947	-1.73664	0.000258598	0.000861798	3.35019	0.000446486	0.668305	0.12966
MIR548AI	chr14	29896117	30174608	30100228	30102074	-2.02524	0.000181543	0.00073899	2.4072	0.0039156	1.06624	0.160442
MIR548AI	chr14	29896117	30174608	30102153	30103623	-2.53465	0.000307211	0.00178009	4.86551	1.36299e-05	0.539699	0.0550685
MIR548AI	chr14	29896117	30174608	30103748	30105495	-2.4327	0.000331158	0.00178793	5.69685	2.00981e-06	0.474289	0.0455394
MIR548AI	chr14	29896117	30174608	30105701	30107694	-3.3265	0.000523299	0.00524961	3.87224	0.000134203	0.267817	0.0163782
MIR548AI	chr14	29896117	30174608	30133066	30135282	-2.00132	0.000129439	0.000518229	3.24446	0.000569558	1.99236	0.234608
LOC100506071	chr14	31345385	31359014	31349941	31353715	2.66505	1.219	0.192196	6.08107	8.29716e-07	-0.835978	-1.14309
LOC100506071	chr14	31345385	31359014	31358462	31358589	3.7597	0.159176	0.0117516	8.83639	1.45751e-09	-1.11756	-0.847708
LOC101927124	chr14	31889964	31922089	31891175	31914849	2.71264	0.0734258	0.0112011	11.9095	1.2318e-12	-0.167581	-0.599959
NUBPL	chr14	32030591	32330429	32184010	32256985	0.670034	0.00914652	0.00574851	3.38086	0.000416049	-0.658896	-0.433937
NPAS3	chr14	33408459	34273382	33525201	33684387	-0.432036	0.000229019	0.000308978	2.48289	0.00328937	0.0909355	-1.62016
NPAS3	chr14	33408459	34273382	33836475	34029326	-0.719688	0.000120008	0.000197633	2.00377	0.00991358	-3.48576	0.471887
FAM177A1	chr14	35514113	35552589	35514401	35515193	1.33577	0.0625009	0.0247616	8.03808	9.1605e-09	-0.978287	-1.15507
SFTA3	chr14	36942494	36982990	36960497	36982316	-0.964752	0.000121317	0.000236779	3.52573	0.000298039	2.03746	0.477054
NKX2-1	chr14	36985604	36989430	36987226	36988189	-2.58214	0.0001	0.000598828	2.12978	0.00741693	1.1925	-0.0242774
PAX9	chr14	37126773	37147011	37135807	37145402	6.46752	0.0215036	0.000242993	5.20396	6.25227e-06	-2.39373	0.589277
SLC25A21	chr14	37147126	37641865	37154131	37180522	3.51828	0.00383735	0.000334906	3.25728	0.000552994	-1.79216	0.193218
SLC25A21	chr14	37147126	37641865	37180688	37194774	4.25953	0.00400633	0.00020917	2.40688	0.00391849	-1.19452	0.591672
MIPOL1	chr14	37667118	38020464	37667310	37681434	-1.64262	0.000165447	0.000516579	3.8639	0.000136804	0.826696	-1.06929
MIPOL1	chr14	37667118	38020464	37681562	37688757	-1.41033	0.000135257	0.000359511	5.28419	5.19765e-06	1.70652	-2.16421
MIPOL1	chr14	37667118	38020464	37688897	37696930	-1.18575	0.000160231	0.000364497	2.35301	0.00443594	-0.124199	0.30947
MIPOL1	chr14	37667118	38020464	37717113	37736142	-1.58129	0.00012043	0.000360372	4.08543	8.21426e-05	2.03983	-1.52406
MIPOL1	chr14	37667118	38020464	37754653	37777260	0.496274	0.000985231	0.000698465	2.16025	0.00691431	0.00908621	-2.26818
TTC6	chr14	38064404	38311830	38075948	38091254	-0.832905	0.00010802	0.000192412	3.17991	0.000660837	3.28106	0.747162
TTC6	chr14	38064404	38311830	38184002	38194102	-1.31314	0.000117801	0.000292715	4.49549	3.1953e-05	2.56819	-1.19752
TTC6	chr14	38064404	38311830	38208361	38218143	-2.26943	0.000137418	0.000662538	3.45471	0.000350982	0.314865	-0.207156
TTC6	chr14	38064404	38311830	38219049	38220257	-1.69842	0.000196939	0.000639159	3.632	0.000233345	1.00734	0.196744
TTC6	chr14	38064404	38311830	38220431	38222303	-2.06018	0.000192645	0.000803403	3.00363	0.000991683	-0.653582	-1.99355
TTC6	chr14	38064404	38311830	38281639	38286782	-1.87099	0.000121995	0.000446239	3.68768	0.000205267	2.40548	-1.01183
TTC6	chr14	38064404	38311830	38286857	38292951	-1.89422	0.000155264	0.000577147	2.73223	0.00185256	1.28964	0.187589
LOC644919	chr14	41423916	41610251	41494995	41610036	3.05742	0.0018568	0.000223044	3.42908	0.000372327	-0.986559	-2.81631
C14orf28	chr14	45366507	45376460	45366772	45368110	1.45026	0.100862	0.036911	10.8139	1.53501e-11	-0.745721	-1.63982
C14orf28	chr14	45366507	45376460	45368280	45368432	1.94633	0.16701	0.0433348	9.14787	7.11422e-10	-0.494399	-1.48661
C14orf28	chr14	45366507	45376460	45368517	45369637	1.30118	0.101234	0.0410803	10.0671	8.56836e-11	-0.743581	-1.53679
LOC101927418	chr14	45368111	45381120	45373733	45374569	0.6302	0.178166	0.115111	3.40076	0.00039741	-1.18364	-0.60231
KLHL28	chr14	45393513	45431179	45430336	45431048	-0.656147	0.142363	0.224345	8.44738	3.56959e-09	-0.484656	-0.247091
LINC00871	chr14	46533362	46971104	46533420	46680026	0.678304	0.000608526	0.000380267	4.84816	1.41854e-05	0.000283908	0
MDGA2	chr14	47308826	48144157	47389364	47426576	-0.942217	0.000106598	0.000204825	2.90465	0.00124552	2.91575	-1.75933
MDGA2	chr14	47308826	48144157	47426847	47504213	-0.914799	0.00011283	0.000212719	2.74089	0.00181596	1.22538	0.315387
MDGA2	chr14	47308826	48144157	47530782	47566056	-0.727491	0.000107216	0.000177524	3.00287	0.000993422	-1.34368	-0.995707
MDGA2	chr14	47308826	48144157	47566327	47600916	-0.843565	0.00487871	0.00875475	7.50365	3.1358e-08	0	0
MDGA2	chr14	47308826	48144157	47770754	47812300	-0.73643	0.000108948	0.000181512	2.84982	0.00141314	2.43838	0.612521
LINC00648	chr14	48234156	48264217	48259147	48264174	0.360995	0.000236174	0.000183892	2.15221	0.00704354	-5.92301	0.897639
LRR1	chr14	50065415	50081390	50079343	50080973	1.56844	0.0174629	0.00588801	6.56861	2.70018e-07	-1.52298	-0.836035
ARF6	chr14	50359736	50363772	50359876	50359973	-1.27611	1.06439	2.57781	11.4666	3.41502e-12	-0.545091	-0.529253
LINC01588	chr14	50448387	50474238	50449023	50457724	4.04433	0.246142	0.0149184	12.3319	4.65687e-13	-0.99516	-2.36635
ATP5S	chr14	50779047	50792946	50779779	50781308	1.43343	0.344451	0.127533	13.3605	4.35993e-14	-0.649342	-0.773913
ATL1	chr14	50999800	51099784	51095190	51095223	0.654919	0.45808	0.290932	2.33689	0.00460374	-1.06446	-0.71156
ABHD12B	chr14	51338878	51371688	51355622	51368546	3.73324	0.0165161	0.00124191	9.8421	1.43846e-10	-0.0842108	0.0129656
ABHD12B	chr14	51338878	51371688	51368630	51370106	3.56579	0.00118416	0.0001	2.24918	0.00563403	-0.703924	-3.24548
LOC102723604	chr14	52382863	52385289	52383226	52384051	0.91039	0.114976	0.0611719	2.59888	0.00251839	-0.901511	-0.721194
NID2	chr14	52471520	52535946	52472215	52472454	-0.954055	0.403717	0.782124	10.9958	1.00983e-11	-0.78665	-0.761453
NID2	chr14	52471520	52535946	52481994	52485778	-0.426828	0.00241236	0.00324288	4.01253	9.71553e-05	-0.945742	-1.72784
NID2	chr14	52471520	52535946	52505696	52507368	-1.32839	0.000377115	0.000947022	2.47889	0.00331977	-2.38955	-0.622506
NID2	chr14	52471520	52535946	52509650	52520296	-0.706361	0.000496435	0.000810024	2.19257	0.00641848	-1.34431	0.0744497
PTGDR	chr14	52734431	52743442	52735379	52736168	4.86864	0.0116151	0.000397573	5.20736	6.20349e-06	-1.48167	-0.262724
PTGDR	chr14	52734431	52743442	52736260	52741448	5.15548	0.0100991	0.000283354	8.12784	7.45004e-09	-1.86841	0.38699
GPR137C	chr14	53019866	53104431	53020310	53064989	2.71663	0.00615105	0.000935755	11.7956	1.60117e-12	-0.801717	-1.35013
LOC101927620	chr14	53620072	53624246	53620450	53622960	1.49567	0.0339153	0.0120269	9.21391	6.11062e-10	-0.835173	-0.83158
BMP4	chr14	54416455	54423554	54421271	54423267	-1.7853	0.000136746	0.00047135	2.21635	0.00607646	1.81708	-2.21557
DLGAP5	chr14	55614834	55658396	55644055	55646346	-1.03967	0.000901989	0.00185427	2.37028	0.00426307	-2.56888	-0.591537
TBPL2	chr14	55880930	55907263	55881174	55890876	0.784149	0.00122723	0.000712645	2.14907	0.00709456	-0.777234	-1.02499
TMEM260	chr14	57046511	57116232	57046793	57051718	1.43177	0.165581	0.0613768	12.6047	2.48498e-13	-0.886779	-0.889735
OTX2	chr14	57267425	57277194	57269074	57270905	-1.91988	0.0001	0.000378392	2.12978	0.00741693	1.23763	-0.0319747
SLC35F4	chr14	58030640	58332592	58038738	58047931	1.75675	0.00751497	0.00222379	10.2777	5.2764e-11	-1.13607	-0.357194
C14orf37	chr14	58470808	58618847	58478869	58563441	1.09789	0.00187913	0.000877926	6.56142	2.74523e-07	0	0
C14orf37	chr14	58470808	58618847	58606133	58618792	-0.559716	0.00342889	0.00505411	2.01182	0.00973153	-0.372336	-0.110565
KIAA0586	chr14	58894103	59015549	58894356	58894709	2.28187	0.320949	0.0659972	14.2222	5.99451e-15	-0.229963	-1.32542
KIAA0586	chr14	58894103	59015549	59003932	59006788	3.67053	0.106165	0.00833756	14.6	2.51175e-15	-1.22204	-0.643935
DACT1	chr14	59100786	59115038	59100904	59104756	3.03437	0.00114334	0.000139553	4.72397	1.88813e-05	-0.794567	-2.91393
JKAMP	chr14	59951161	59972124	59951835	59953398	0.815144	0.316938	0.180132	7.73037	1.86051e-08	-0.991793	-1.30061
CCDC175	chr14	59971785	60043549	59978522	59988291	0.585643	0.00238446	0.00158889	2.16736	0.00680208	-2.30099	0.00674158
CCDC175	chr14	59971785	60043549	60027947	60030454	-1.51092	0.000116092	0.000330852	2.85817	0.00138622	-5.15203	0.429483
RTN1	chr14	60062694	60337557	60074211	60097163	2.1822	0.000645522	0.000142234	4.61056	2.45156e-05	-5.66006	1.14187
RTN1	chr14	60062694	60337557	60097533	60193636	0.957969	0.000595682	0.000306646	3.48535	0.000327077	0.0164278	0.113632
LRRC9	chr14	60386431	60530277	60395205	60397635	3.45212	0.00308135	0.000281546	3.26429	0.000544135	-1.51553	0.57534
LRRC9	chr14	60386431	60530277	60398758	60405107	2.35877	0.00263929	0.000514547	5.16807	6.79097e-06	-1.03374	0.248718
LRRC9	chr14	60386431	60530277	60411463	60426535	2.72985	0.0178345	0.00268841	11.3642	4.32351e-12	-0.318413	0
LRRC9	chr14	60386431	60530277	60427764	60433306	2.82737	0.01165	0.00164135	6.41228	3.87008e-07	-0.95127	0.0196661
LRRC9	chr14	60386431	60530277	60433932	60441293	1.49086	0.000784248	0.000279036	2.3886	0.00408697	-0.759289	0.393876
LRRC9	chr14	60386431	60530277	60444851	60448565	1.48225	0.000811765	0.000290555	2.36181	0.00434702	-1.77158	0.474801
LRRC9	chr14	60386431	60530277	60451943	60464373	0.90462	0.0011585	0.00061884	3.00919	0.000979063	-1.02163	0.0349577
LRRC9	chr14	60386431	60530277	60474933	60483377	0.794017	0.000891694	0.000514272	2.18281	0.00656436	-1.4494	0.200304
PPM1A	chr14	60712470	60765805	60712765	60715965	1.05056	0.0367345	0.0177347	8.11598	7.65635e-09	-0.531045	-0.331869
PPM1A	chr14	60712470	60765805	60717200	60749401	-1.60872	0.166528	0.507881	14.1182	7.6171e-15	-1.06176	-0.904637
C14orf39	chr14	60902674	60952764	60921864	60923634	-1.29801	0.000223683	0.000550014	2.15221	0.00704354	0.830955	0.242769
C14orf39	chr14	60902674	60952764	60951805	60952662	-2.49916	0.000142044	0.000803057	2.01929	0.00956558	1.72141	0.169239
SIX1	chr14	61111417	61116155	61113296	61115347	-2.34998	0.000195504	0.000996714	2.32329	0.00475022	-0.173599	-0.499854
TRMT5	chr14	61438167	61447797	61441913	61442192	0.985877	0.0932709	0.0470942	4.50175	3.14954e-05	-1.03996	-0.987693
LINC00644	chr14	62600868	62606691	62601097	62606626	-1.80001	0.000104756	0.000364781	7.46395	3.43597e-08	3.94166	0.273351
KCNH5	chr14	63173291	63511956	63316571	63416850	0.286813	0.00045856	0.000375887	2.46182	0.00345284	0.000115368	0
KCNH5	chr14	63173291	63511956	63417278	63447589	-1.58615	0.000109203	0.000327881	4.86553	1.36292e-05	0.654427	-1.6073
KCNH5	chr14	63173291	63511956	63447983	63453789	-2.03944	0.000102541	0.000421534	5.53715	2.903e-06	-0.0479583	-1.11323
KCNH5	chr14	63173291	63511956	63468178	63473083	-1.17364	0.000101908	0.000229885	2.06953	0.00852069	5.1157	-2.18543
KCNH5	chr14	63173291	63511956	63473191	63483548	-1.00144	0.000113803	0.000227835	3.94441	0.000113654	2.75177	0.567301
KCNH5	chr14	63173291	63511956	63483673	63511831	-1.00618	0.000108314	0.000217558	2.42417	0.0037656	2.85104	0.638241
MIR548AZ	chr14	64419068	64927439	64419109	64421436	2.94096	0.00802624	0.00104519	6.36527	4.31251e-07	-1.10062	0.100558
MIR548AZ	chr14	64419068	64927439	64421634	64428242	2.598	0.026428	0.00436506	10.1721	6.72819e-11	-0.431326	0.00122463
MIR548AZ	chr14	64419068	64927439	64428344	64430616	2.9706	0.00634081	0.00080892	7.56824	2.70244e-08	-1.29267	0.138555
MIR548AZ	chr14	64419068	64927439	64430719	64434426	2.60659	0.00773878	0.00127061	7.8808	1.31584e-08	-1.13034	0.0340411
MIR548AZ	chr14	64419068	64927439	64434565	64443280	2.04356	0.0125124	0.00303506	6.83726	1.4546e-07	-0.795718	0.0017616
MIR548AZ	chr14	64419068	64927439	64443446	64444622	1.67285	0.0177922	0.00558024	4.26721	5.40497e-05	-0.601195	0.00575672
MIR548AZ	chr14	64419068	64927439	64444736	64445569	2.80668	0.018608	0.00265953	7.0836	8.24893e-08	-0.579372	0.0284055
